,identifier,response_id,sentence_number,token_number,token,lemma,pos
234,Q16_R_3NQZF8GsVq0teAr_2_20,R_3NQZF8GsVq0teAr,2,20,hebben,hebben,VERB
235,Q16_R_3NQZF8GsVq0teAr_2_21,R_3NQZF8GsVq0teAr,2,21,voor,voor,ADP
236,Q16_R_3NQZF8GsVq0teAr_2_22,R_3NQZF8GsVq0teAr,2,22,in,in,ADP
237,Q16_R_3NQZF8GsVq0teAr_2_23,R_3NQZF8GsVq0teAr,2,23,de,de,DET
238,Q16_R_3NQZF8GsVq0teAr_2_24,R_3NQZF8GsVq0teAr,2,24,canon,canon,NOUN
239,Q16_R_3NQZF8GsVq0teAr_2_25,R_3NQZF8GsVq0teAr,2,25,.,.,PUNCT
240,Q16_R_307D45ZVQCj2Qtq_0_0,R_307D45ZVQCj2Qtq,0,0,Het,het,DET
241,Q16_R_307D45ZVQCj2Qtq_0_1,R_307D45ZVQCj2Qtq,0,1,feit,feit,NOUN
242,Q16_R_307D45ZVQCj2Qtq_0_2,R_307D45ZVQCj2Qtq,0,2,dat,dat,SCONJ
243,Q16_R_307D45ZVQCj2Qtq_0_3,R_307D45ZVQCj2Qtq,0,3,ik,ik,PRON
244,Q16_R_307D45ZVQCj2Qtq_0_4,R_307D45ZVQCj2Qtq,0,4,er,er,ADV
245,Q16_R_307D45ZVQCj2Qtq_0_5,R_307D45ZVQCj2Qtq,0,5,als,als,SCONJ
246,Q16_R_307D45ZVQCj2Qtq_0_6,R_307D45ZVQCj2Qtq,0,6,Vlaming,Vlaming,PROPN
247,Q16_R_307D45ZVQCj2Qtq_0_7,R_307D45ZVQCj2Qtq,0,7,geen,geen,ADV
248,Q16_R_307D45ZVQCj2Qtq_0_8,R_307D45ZVQCj2Qtq,0,8,ken,kennen,VERB
249,Q16_R_307D45ZVQCj2Qtq_0_9,R_307D45ZVQCj2Qtq,0,9,",",",",PUNCT
250,Q16_R_307D45ZVQCj2Qtq_0_10,R_307D45ZVQCj2Qtq,0,10,toont,tonen,VERB
251,Q16_R_307D45ZVQCj2Qtq_0_11,R_307D45ZVQCj2Qtq,0,11,aan,aan,ADP
252,Q16_R_307D45ZVQCj2Qtq_0_12,R_307D45ZVQCj2Qtq,0,12,hoe,hoe,ADV
253,Q16_R_307D45ZVQCj2Qtq_0_13,R_307D45ZVQCj2Qtq,0,13,nodig,nodig,ADJ
254,Q16_R_307D45ZVQCj2Qtq_0_14,R_307D45ZVQCj2Qtq,0,14,het,het,PRON
255,Q16_R_307D45ZVQCj2Qtq_0_15,R_307D45ZVQCj2Qtq,0,15,is,zijn,AUX
256,Q16_R_307D45ZVQCj2Qtq_0_16,R_307D45ZVQCj2Qtq,0,16,...,...,PUNCT
257,Q16_R_2AFpv9xGuzdc7Fd_0_0,R_2AFpv9xGuzdc7Fd,0,0,Ja,ja,INTJ
258,Q16_R_2AFpv9xGuzdc7Fd_0_1,R_2AFpv9xGuzdc7Fd,0,1,",",",",PUNCT
259,Q16_R_2AFpv9xGuzdc7Fd_0_2,R_2AFpv9xGuzdc7Fd,0,2,maar,maar,CCONJ
260,Q16_R_2AFpv9xGuzdc7Fd_0_3,R_2AFpv9xGuzdc7Fd,0,3,dan,dan,ADV
261,Q16_R_2AFpv9xGuzdc7Fd_0_4,R_2AFpv9xGuzdc7Fd,0,4,moet,moeten,AUX
262,Q16_R_2AFpv9xGuzdc7Fd_0_5,R_2AFpv9xGuzdc7Fd,0,5,je,je,PRON
263,Q16_R_2AFpv9xGuzdc7Fd_0_6,R_2AFpv9xGuzdc7Fd,0,6,onderscheid,onderscheid,NOUN
264,Q16_R_2AFpv9xGuzdc7Fd_0_7,R_2AFpv9xGuzdc7Fd,0,7,gaan,gaan,VERB
265,Q16_R_2AFpv9xGuzdc7Fd_0_8,R_2AFpv9xGuzdc7Fd,0,8,maken,maken,VERB
266,Q16_R_2AFpv9xGuzdc7Fd_0_9,R_2AFpv9xGuzdc7Fd,0,9,tussen,tussen,ADP
267,Q16_R_2AFpv9xGuzdc7Fd_0_10,R_2AFpv9xGuzdc7Fd,0,10,verschillende,verschillend,ADJ
268,Q16_R_2AFpv9xGuzdc7Fd_0_11,R_2AFpv9xGuzdc7Fd,0,11,canons,canon,NOUN
269,Q16_R_2AFpv9xGuzdc7Fd_0_12,R_2AFpv9xGuzdc7Fd,0,12,",",",",PUNCT
270,Q16_R_2AFpv9xGuzdc7Fd_0_13,R_2AFpv9xGuzdc7Fd,0,13,vb,vb,X
271,Q16_R_2AFpv9xGuzdc7Fd_0_14,R_2AFpv9xGuzdc7Fd,0,14,:,:,PUNCT
272,Q16_R_2AFpv9xGuzdc7Fd_0_15,R_2AFpv9xGuzdc7Fd,0,15,',',PUNCT
273,Q16_R_2AFpv9xGuzdc7Fd_0_16,R_2AFpv9xGuzdc7Fd,0,16,Canon,Canon,PROPN
274,Q16_R_2AFpv9xGuzdc7Fd_0_17,R_2AFpv9xGuzdc7Fd,0,17,der,de,DET
275,Q16_R_2AFpv9xGuzdc7Fd_0_18,R_2AFpv9xGuzdc7Fd,0,18,Nederlandse,Nederlands,ADJ
276,Q16_R_2AFpv9xGuzdc7Fd_0_19,R_2AFpv9xGuzdc7Fd,0,19,taal,taal,NOUN
277,Q16_R_2AFpv9xGuzdc7Fd_0_20,R_2AFpv9xGuzdc7Fd,0,20,',',PUNCT
278,Q16_R_2AFpv9xGuzdc7Fd_0_21,R_2AFpv9xGuzdc7Fd,0,21,vs,vs,SYM
279,Q16_R_2AFpv9xGuzdc7Fd_0_22,R_2AFpv9xGuzdc7Fd,0,22,',',SYM
280,Q16_R_2AFpv9xGuzdc7Fd_0_23,R_2AFpv9xGuzdc7Fd,0,23,Canon,Canon,PROPN
281,Q16_R_2AFpv9xGuzdc7Fd_0_24,R_2AFpv9xGuzdc7Fd,0,24,van,van,ADP
282,Q16_R_2AFpv9xGuzdc7Fd_0_25,R_2AFpv9xGuzdc7Fd,0,25,de,de,DET
283,Q16_R_2AFpv9xGuzdc7Fd_0_26,R_2AFpv9xGuzdc7Fd,0,26,lage,laag,ADJ
284,Q16_R_2AFpv9xGuzdc7Fd_0_27,R_2AFpv9xGuzdc7Fd,0,27,landen,land,NOUN
285,Q16_R_2AFpv9xGuzdc7Fd_0_28,R_2AFpv9xGuzdc7Fd,0,28,',',PUNCT
286,Q16_R_2AFpv9xGuzdc7Fd_0_29,R_2AFpv9xGuzdc7Fd,0,29,of,of,CCONJ
287,Q16_R_2AFpv9xGuzdc7Fd_0_30,R_2AFpv9xGuzdc7Fd,0,30,iets,iets,PRON
288,Q16_R_2AFpv9xGuzdc7Fd_0_31,R_2AFpv9xGuzdc7Fd,0,31,dergelijks,dergelijk,ADJ
289,Q16_R_2AFpv9xGuzdc7Fd_0_32,R_2AFpv9xGuzdc7Fd,0,32,.,.,PUNCT
290,Q16_R_2AFpv9xGuzdc7Fd_1_0,R_2AFpv9xGuzdc7Fd,1,0,Wij,wij,PRON
291,Q16_R_2AFpv9xGuzdc7Fd_1_1,R_2AFpv9xGuzdc7Fd,1,1,hebben,hebben,AUX
292,Q16_R_2AFpv9xGuzdc7Fd_1_2,R_2AFpv9xGuzdc7Fd,1,2,cultureel,cultureel,ADJ
293,Q16_R_2AFpv9xGuzdc7Fd_1_3,R_2AFpv9xGuzdc7Fd,1,3,niet,niet,ADV
294,Q16_R_2AFpv9xGuzdc7Fd_1_4,R_2AFpv9xGuzdc7Fd,1,4,veel,veel,ADV
295,Q16_R_2AFpv9xGuzdc7Fd_1_5,R_2AFpv9xGuzdc7Fd,1,5,gemeen,gemeen,ADJ
296,Q16_R_2AFpv9xGuzdc7Fd_1_6,R_2AFpv9xGuzdc7Fd,1,6,met,met,ADP
297,Q16_R_2AFpv9xGuzdc7Fd_1_7,R_2AFpv9xGuzdc7Fd,1,7,die,die,DET
298,Q16_R_2AFpv9xGuzdc7Fd_1_8,R_2AFpv9xGuzdc7Fd,1,8,mensen,mens,NOUN
299,Q16_R_2AFpv9xGuzdc7Fd_1_9,R_2AFpv9xGuzdc7Fd,1,9,overzees,overzees,NOUN
300,Q16_R_2AFpv9xGuzdc7Fd_1_10,R_2AFpv9xGuzdc7Fd,1,10,",",",",PUNCT
301,Q16_R_2AFpv9xGuzdc7Fd_1_11,R_2AFpv9xGuzdc7Fd,1,11,en,en,CCONJ
302,Q16_R_2AFpv9xGuzdc7Fd_1_12,R_2AFpv9xGuzdc7Fd,1,12,omgekeerd,omgekeerd,ADJ
303,Q16_R_2AFpv9xGuzdc7Fd_1_13,R_2AFpv9xGuzdc7Fd,1,13,geldt,gelden,VERB
304,Q16_R_2AFpv9xGuzdc7Fd_1_14,R_2AFpv9xGuzdc7Fd,1,14,hetzelfde,hetzelfde,ADJ
305,Q16_R_2AFpv9xGuzdc7Fd_1_15,R_2AFpv9xGuzdc7Fd,1,15,.,.,PUNCT
306,Q16_R_2AFpv9xGuzdc7Fd_2_0,R_2AFpv9xGuzdc7Fd,2,0,Dus,dus,ADV
307,Q16_R_2AFpv9xGuzdc7Fd_2_1,R_2AFpv9xGuzdc7Fd,2,1,ik,ik,PRON
308,Q16_R_2AFpv9xGuzdc7Fd_2_2,R_2AFpv9xGuzdc7Fd,2,2,zou,zullen,AUX
309,Q16_R_2AFpv9xGuzdc7Fd_2_3,R_2AFpv9xGuzdc7Fd,2,3,een,een,DET
310,Q16_R_2AFpv9xGuzdc7Fd_2_4,R_2AFpv9xGuzdc7Fd,2,4,algemene,algemeen,ADJ
311,Q16_R_2AFpv9xGuzdc7Fd_2_5,R_2AFpv9xGuzdc7Fd,2,5,canon,canon,NOUN
312,Q16_R_2AFpv9xGuzdc7Fd_2_6,R_2AFpv9xGuzdc7Fd,2,6,maken,maken,VERB
313,Q16_R_2AFpv9xGuzdc7Fd_2_7,R_2AFpv9xGuzdc7Fd,2,7,",",",",PUNCT
314,Q16_R_2AFpv9xGuzdc7Fd_2_8,R_2AFpv9xGuzdc7Fd,2,8,maar,maar,CCONJ
315,Q16_R_2AFpv9xGuzdc7Fd_2_9,R_2AFpv9xGuzdc7Fd,2,9,voornamelijk,voornamelijk,ADJ
316,Q16_R_2AFpv9xGuzdc7Fd_2_10,R_2AFpv9xGuzdc7Fd,2,10,een,een,DET
317,Q16_R_2AFpv9xGuzdc7Fd_2_11,R_2AFpv9xGuzdc7Fd,2,11,regionale,regionaal,ADJ
318,Q16_R_2AFpv9xGuzdc7Fd_2_12,R_2AFpv9xGuzdc7Fd,2,12,canon,canon,NOUN
319,Q16_R_2AFpv9xGuzdc7Fd_2_13,R_2AFpv9xGuzdc7Fd,2,13,gebruiken,gebruiken,VERB
320,Q16_R_2AFpv9xGuzdc7Fd_2_14,R_2AFpv9xGuzdc7Fd,2,14,.,.,PUNCT
321,Q16_R_1j9tkCD08VkdSr0_0_0,R_1j9tkCD08VkdSr0,0,0,Een,een,DET
322,Q16_R_1j9tkCD08VkdSr0_0_1,R_1j9tkCD08VkdSr0,0,1,canon,canon,NOUN
323,Q16_R_1j9tkCD08VkdSr0_0_2,R_1j9tkCD08VkdSr0,0,2,moet,moeten,AUX
324,Q16_R_1j9tkCD08VkdSr0_0_3,R_1j9tkCD08VkdSr0,0,3,",",",",PUNCT
325,Q16_R_1j9tkCD08VkdSr0_0_4,R_1j9tkCD08VkdSr0,0,4,wat,wat,PRON
326,Q16_R_1j9tkCD08VkdSr0_0_5,R_1j9tkCD08VkdSr0,0,5,mij,mij,PRON
327,Q16_R_1j9tkCD08VkdSr0_0_6,R_1j9tkCD08VkdSr0,0,6,betreft,betreffen,VERB
328,Q16_R_1j9tkCD08VkdSr0_0_7,R_1j9tkCD08VkdSr0,0,7,",",",",PUNCT
329,Q16_R_1j9tkCD08VkdSr0_0_8,R_1j9tkCD08VkdSr0,0,8,werken,werk,NOUN
330,Q16_R_1j9tkCD08VkdSr0_0_9,R_1j9tkCD08VkdSr0,0,9,bevatten,bevatten,VERB
331,Q16_R_1j9tkCD08VkdSr0_0_10,R_1j9tkCD08VkdSr0,0,10,die,die,PRON
332,Q16_R_1j9tkCD08VkdSr0_0_11,R_1j9tkCD08VkdSr0,0,11,beantwoorden,beantwoorden,VERB
333,Q16_R_1j9tkCD08VkdSr0_0_12,R_1j9tkCD08VkdSr0,0,12,aan,aan,ADP
334,Q16_R_1j9tkCD08VkdSr0_0_13,R_1j9tkCD08VkdSr0,0,13,de,de,DET
335,Q16_R_1j9tkCD08VkdSr0_0_14,R_1j9tkCD08VkdSr0,0,14,voor,voor,ADP
336,Q16_R_1j9tkCD08VkdSr0_0_15,R_1j9tkCD08VkdSr0,0,15,het,het,DET
337,Q16_R_1j9tkCD08VkdSr0_0_16,R_1j9tkCD08VkdSr0,0,16,samenstellen,samenstellen,VERB
338,Q16_R_1j9tkCD08VkdSr0_0_17,R_1j9tkCD08VkdSr0,0,17,van,van,ADP
339,Q16_R_1j9tkCD08VkdSr0_0_18,R_1j9tkCD08VkdSr0,0,18,de,de,DET
340,Q16_R_1j9tkCD08VkdSr0_0_19,R_1j9tkCD08VkdSr0,0,19,canon,canon,NOUN
341,Q16_R_1j9tkCD08VkdSr0_0_20,R_1j9tkCD08VkdSr0,0,20,opgestelde,opgestelde,VERB
342,Q16_R_1j9tkCD08VkdSr0_0_21,R_1j9tkCD08VkdSr0,0,21,criteria,criterium,NOUN
343,Q16_R_1j9tkCD08VkdSr0_0_22,R_1j9tkCD08VkdSr0,0,22,.,.,PUNCT
344,Q16_R_1j9tkCD08VkdSr0_1_0,R_1j9tkCD08VkdSr0,1,0,Als,als,SCONJ
345,Q16_R_1j9tkCD08VkdSr0_1_1,R_1j9tkCD08VkdSr0,1,1,daar,daar,ADV
346,Q16_R_1j9tkCD08VkdSr0_1_2,R_1j9tkCD08VkdSr0,1,2,geen,geen,DET
347,Q16_R_1j9tkCD08VkdSr0_1_3,R_1j9tkCD08VkdSr0,1,3,teksten,tekst,NOUN
348,Q16_R_1j9tkCD08VkdSr0_1_4,R_1j9tkCD08VkdSr0,1,4,uit,uit,ADP
349,Q16_R_1j9tkCD08VkdSr0_1_5,R_1j9tkCD08VkdSr0,1,5,de,de,DET
350,Q16_R_1j9tkCD08VkdSr0_1_6,R_1j9tkCD08VkdSr0,1,6,voormalige,voormalig,ADJ
351,Q16_R_1j9tkCD08VkdSr0_1_7,R_1j9tkCD08VkdSr0,1,7,koloniale,koloniaal,ADJ
352,Q16_R_1j9tkCD08VkdSr0_1_8,R_1j9tkCD08VkdSr0,1,8,gebieden,gebied,NOUN
353,Q16_R_1j9tkCD08VkdSr0_1_9,R_1j9tkCD08VkdSr0,1,9,bij,bij,ADP
354,Q16_R_1j9tkCD08VkdSr0_1_10,R_1j9tkCD08VkdSr0,1,10,zijn,zijn,VERB
355,Q16_R_1j9tkCD08VkdSr0_1_11,R_1j9tkCD08VkdSr0,1,11,",",",",PUNCT
356,Q16_R_1j9tkCD08VkdSr0_1_12,R_1j9tkCD08VkdSr0,1,12,is,zijn,AUX
357,Q16_R_1j9tkCD08VkdSr0_1_13,R_1j9tkCD08VkdSr0,1,13,dat,dat,PRON
358,Q16_R_1j9tkCD08VkdSr0_1_14,R_1j9tkCD08VkdSr0,1,14,maar,maar,ADV
359,Q16_R_1j9tkCD08VkdSr0_1_15,R_1j9tkCD08VkdSr0,1,15,zo,zo,ADV
360,Q16_R_1j9tkCD08VkdSr0_1_16,R_1j9tkCD08VkdSr0,1,16,.,.,PUNCT
361,Q16_R_1j9tkCD08VkdSr0_2_0,R_1j9tkCD08VkdSr0,2,0,Anderzijds,anderzijds,ADV
362,Q16_R_1j9tkCD08VkdSr0_2_1,R_1j9tkCD08VkdSr0,2,1,vind,vinden,VERB
363,Q16_R_1j9tkCD08VkdSr0_2_2,R_1j9tkCD08VkdSr0,2,2,ik,ik,PRON
364,Q16_R_1j9tkCD08VkdSr0_2_3,R_1j9tkCD08VkdSr0,2,3,wel,wel,ADV
365,Q16_R_1j9tkCD08VkdSr0_2_4,R_1j9tkCD08VkdSr0,2,4,dat,dat,SCONJ
366,Q16_R_1j9tkCD08VkdSr0_2_5,R_1j9tkCD08VkdSr0,2,5,zulke,zulk,DET
367,Q16_R_1j9tkCD08VkdSr0_2_6,R_1j9tkCD08VkdSr0,2,6,teksten,tekst,NOUN
368,Q16_R_1j9tkCD08VkdSr0_2_7,R_1j9tkCD08VkdSr0,2,7,mee,mee,ADP
369,Q16_R_1j9tkCD08VkdSr0_2_8,R_1j9tkCD08VkdSr0,2,8,in,in,ADP
370,Q16_R_1j9tkCD08VkdSr0_2_9,R_1j9tkCD08VkdSr0,2,9,rekening,rekening,NOUN
371,Q16_R_1j9tkCD08VkdSr0_2_10,R_1j9tkCD08VkdSr0,2,10,genomen,nemen,VERB
372,Q16_R_1j9tkCD08VkdSr0_2_11,R_1j9tkCD08VkdSr0,2,11,mogen,mogen,AUX
373,Q16_R_1j9tkCD08VkdSr0_2_12,R_1j9tkCD08VkdSr0,2,12,worden,worden,AUX
374,Q16_R_1j9tkCD08VkdSr0_2_13,R_1j9tkCD08VkdSr0,2,13,bij,bij,ADP
375,Q16_R_1j9tkCD08VkdSr0_2_14,R_1j9tkCD08VkdSr0,2,14,de,de,DET
376,Q16_R_1j9tkCD08VkdSr0_2_15,R_1j9tkCD08VkdSr0,2,15,selectie,selectie,NOUN
377,Q16_R_1j9tkCD08VkdSr0_2_16,R_1j9tkCD08VkdSr0,2,16,(,(,PUNCT
378,Q16_R_1j9tkCD08VkdSr0_2_17,R_1j9tkCD08VkdSr0,2,17,tenzij,tenzij,SCONJ
379,Q16_R_1j9tkCD08VkdSr0_2_18,R_1j9tkCD08VkdSr0,2,18,het,het,PRON
380,Q16_R_1j9tkCD08VkdSr0_2_19,R_1j9tkCD08VkdSr0,2,19,een,een,DET
381,Q16_R_1j9tkCD08VkdSr0_2_20,R_1j9tkCD08VkdSr0,2,20,canon,canon,NOUN
382,Q16_R_1j9tkCD08VkdSr0_2_21,R_1j9tkCD08VkdSr0,2,21,betreft,betreffen,VERB
383,Q16_R_1j9tkCD08VkdSr0_2_22,R_1j9tkCD08VkdSr0,2,22,van,van,ADP
384,Q16_R_1j9tkCD08VkdSr0_2_23,R_1j9tkCD08VkdSr0,2,23,teksten,tekst,NOUN
385,Q16_R_1j9tkCD08VkdSr0_2_24,R_1j9tkCD08VkdSr0,2,24,geschreven,schrijven,VERB
386,Q16_R_1j9tkCD08VkdSr0_2_25,R_1j9tkCD08VkdSr0,2,25,in,in,ADP
387,Q16_R_1j9tkCD08VkdSr0_2_26,R_1j9tkCD08VkdSr0,2,26,het,het,DET
388,Q16_R_1j9tkCD08VkdSr0_2_27,R_1j9tkCD08VkdSr0,2,27,huidige,huidig,ADJ
389,Q16_R_1j9tkCD08VkdSr0_2_28,R_1j9tkCD08VkdSr0,2,28,Vlaanderen,Vlaanderen,PROPN
390,Q16_R_1j9tkCD08VkdSr0_2_29,R_1j9tkCD08VkdSr0,2,29,",",",",PUNCT
391,Q16_R_1j9tkCD08VkdSr0_2_30,R_1j9tkCD08VkdSr0,2,30,bijvoorbeeld,bijvoorbeeld,ADV
392,Q16_R_1j9tkCD08VkdSr0_2_31,R_1j9tkCD08VkdSr0,2,31,),),PUNCT
393,Q16_R_1j9tkCD08VkdSr0_2_32,R_1j9tkCD08VkdSr0,2,32,.,.,PUNCT
394,Q16_R_1JJTOgoAQGaAVvy_0_0,R_1JJTOgoAQGaAVvy,0,0,Zie,zien,VERB
395,Q16_R_1JJTOgoAQGaAVvy_0_1,R_1JJTOgoAQGaAVvy,0,1,toelichtingen,toelichting,NOUN
396,Q16_R_1JJTOgoAQGaAVvy_0_2,R_1JJTOgoAQGaAVvy,0,2,bij,bij,ADP
397,Q16_R_1JJTOgoAQGaAVvy_0_3,R_1JJTOgoAQGaAVvy,0,3,genderdiversiteit,genderdiversiteit,NOUN
398,Q16_R_1JJTOgoAQGaAVvy_0_4,R_1JJTOgoAQGaAVvy,0,4,en,en,CCONJ
399,Q16_R_1JJTOgoAQGaAVvy_0_5,R_1JJTOgoAQGaAVvy,0,5,culturele,cultureel,ADJ
400,Q16_R_1JJTOgoAQGaAVvy_0_6,R_1JJTOgoAQGaAVvy,0,6,achtergrond,achtergrond,NOUN
401,Q16_R_1JJTOgoAQGaAVvy_0_7,R_1JJTOgoAQGaAVvy,0,7,",",",",PUNCT
402,Q16_R_1JJTOgoAQGaAVvy_0_8,R_1JJTOgoAQGaAVvy,0,8,dit,dit,PRON
403,Q16_R_1JJTOgoAQGaAVvy_0_9,R_1JJTOgoAQGaAVvy,0,9,komt,komen,VERB
404,Q16_R_1JJTOgoAQGaAVvy_0_10,R_1JJTOgoAQGaAVvy,0,10,voor,voor,ADP
405,Q16_R_1JJTOgoAQGaAVvy_0_11,R_1JJTOgoAQGaAVvy,0,11,mij,mij,PRON
406,Q16_R_1JJTOgoAQGaAVvy_0_12,R_1JJTOgoAQGaAVvy,0,12,op,op,ADP
407,Q16_R_1JJTOgoAQGaAVvy_0_13,R_1JJTOgoAQGaAVvy,0,13,hetzelfde,hetzelfde,ADJ
408,Q16_R_1JJTOgoAQGaAVvy_0_14,R_1JJTOgoAQGaAVvy,0,14,neer,neer,ADP
409,Q16_R_1JJTOgoAQGaAVvy_0_15,R_1JJTOgoAQGaAVvy,0,15,.,.,PUNCT
410,Q16_R_1DIQvG7A6ens6Yy_0_0,R_1DIQvG7A6ens6Yy,0,0,Als,als,SCONJ
411,Q16_R_1DIQvG7A6ens6Yy_0_1,R_1DIQvG7A6ens6Yy,0,1,het,het,PRON
412,Q16_R_1DIQvG7A6ens6Yy_0_2,R_1DIQvG7A6ens6Yy,0,2,is,zijn,VERB
413,Q16_R_1DIQvG7A6ens6Yy_0_3,R_1DIQvG7A6ens6Yy,0,3,voor,voor,ADP
414,Q16_R_1DIQvG7A6ens6Yy_0_4,R_1DIQvG7A6ens6Yy,0,4,de,de,DET
415,Q16_R_1DIQvG7A6ens6Yy_0_5,R_1DIQvG7A6ens6Yy,0,5,literaire,literair,ADJ
416,Q16_R_1DIQvG7A6ens6Yy_0_6,R_1DIQvG7A6ens6Yy,0,6,waarde,waarde,NOUN
417,Q16_R_1DIQvG7A6ens6Yy_0_7,R_1DIQvG7A6ens6Yy,0,7,:,:,PUNCT
418,Q16_R_1DIQvG7A6ens6Yy_0_8,R_1DIQvG7A6ens6Yy,0,8,helemaal,helemaal,ADV
419,Q16_R_1DIQvG7A6ens6Yy_0_9,R_1DIQvG7A6ens6Yy,0,9,akkoord,akkoord,ADJ
420,Q16_R_1DIQvG7A6ens6Yy_0_10,R_1DIQvG7A6ens6Yy,0,10,.,.,PUNCT
421,Q16_R_1DIQvG7A6ens6Yy_1_0,R_1DIQvG7A6ens6Yy,1,0,Als,als,SCONJ
422,Q16_R_1DIQvG7A6ens6Yy_1_1,R_1DIQvG7A6ens6Yy,1,1,het,het,PRON
423,Q16_R_1DIQvG7A6ens6Yy_1_2,R_1DIQvG7A6ens6Yy,1,2,is,zijn,VERB
424,Q16_R_1DIQvG7A6ens6Yy_1_3,R_1DIQvG7A6ens6Yy,1,3,om,om,ADP
425,Q16_R_1DIQvG7A6ens6Yy_1_4,R_1DIQvG7A6ens6Yy,1,4,dit,dit,PRON
426,Q16_R_1DIQvG7A6ens6Yy_1_5,R_1DIQvG7A6ens6Yy,1,5,er,er,ADV
427,Q16_R_1DIQvG7A6ens6Yy_1_6,R_1DIQvG7A6ens6Yy,1,6,bij,bij,ADP
428,Q16_R_1DIQvG7A6ens6Yy_1_7,R_1DIQvG7A6ens6Yy,1,7,de,de,DET
429,Q16_R_1DIQvG7A6ens6Yy_1_8,R_1DIQvG7A6ens6Yy,1,8,haren,haar,NOUN
430,Q16_R_1DIQvG7A6ens6Yy_1_9,R_1DIQvG7A6ens6Yy,1,9,bij,bij,ADP
431,Q16_R_1DIQvG7A6ens6Yy_1_10,R_1DIQvG7A6ens6Yy,1,10,te,te,ADP
432,Q16_R_1DIQvG7A6ens6Yy_1_11,R_1DIQvG7A6ens6Yy,1,11,trekken,aantrekken,VERB
433,Q16_R_1DIQvG7A6ens6Yy_1_12,R_1DIQvG7A6ens6Yy,1,12,",",",",PUNCT
434,Q16_R_1DIQvG7A6ens6Yy_1_13,R_1DIQvG7A6ens6Yy,1,13,dan,dan,ADV
435,Q16_R_1DIQvG7A6ens6Yy_1_14,R_1DIQvG7A6ens6Yy,1,14,niet,niet,ADV
436,Q16_R_1DIQvG7A6ens6Yy_1_15,R_1DIQvG7A6ens6Yy,1,15,.,.,PUNCT
437,Q16_R_3lSR1fto8LX2Oj1_0_0,R_3lSR1fto8LX2Oj1,0,0,Ik,ik,PRON
438,Q16_R_3lSR1fto8LX2Oj1_0_1,R_3lSR1fto8LX2Oj1,0,1,geef,geven,VERB
439,Q16_R_3lSR1fto8LX2Oj1_0_2,R_3lSR1fto8LX2Oj1,0,2,eerlijk,eerlijk,ADJ
440,Q16_R_3lSR1fto8LX2Oj1_0_3,R_3lSR1fto8LX2Oj1,0,3,toe,toe,ADP
441,Q16_R_3lSR1fto8LX2Oj1_0_4,R_3lSR1fto8LX2Oj1,0,4,dat,dat,SCONJ
442,Q16_R_3lSR1fto8LX2Oj1_0_5,R_3lSR1fto8LX2Oj1,0,5,ik,ik,PRON
443,Q16_R_3lSR1fto8LX2Oj1_0_6,R_3lSR1fto8LX2Oj1,0,6,er,er,ADV
444,Q16_R_3lSR1fto8LX2Oj1_0_7,R_3lSR1fto8LX2Oj1,0,7,zelf,zelf,ADV
445,Q16_R_3lSR1fto8LX2Oj1_0_8,R_3lSR1fto8LX2Oj1,0,8,weinig,weinig,ADV
446,Q16_R_3lSR1fto8LX2Oj1_0_9,R_3lSR1fto8LX2Oj1,0,9,ken,kennen,VERB
447,Q16_R_3lSR1fto8LX2Oj1_0_10,R_3lSR1fto8LX2Oj1,0,10,!,!,PUNCT
448,Q16_R_3iONdw0dEjEvK0S_0_0,R_3iONdw0dEjEvK0S,0,0,Ik,ik,PRON
449,Q16_R_3iONdw0dEjEvK0S_0_1,R_3iONdw0dEjEvK0S,0,1,ken,kennen,VERB
450,Q16_R_3iONdw0dEjEvK0S_0_2,R_3iONdw0dEjEvK0S,0,2,hier,hier,ADV
451,Q16_R_3iONdw0dEjEvK0S_0_3,R_3iONdw0dEjEvK0S,0,3,geen,geen,DET
452,Q16_R_3iONdw0dEjEvK0S_0_4,R_3iONdw0dEjEvK0S,0,4,teksten,tekst,NOUN
453,Q16_R_3iONdw0dEjEvK0S_0_5,R_3iONdw0dEjEvK0S,0,5,van,van,ADP
454,Q16_R_3iONdw0dEjEvK0S_0_6,R_3iONdw0dEjEvK0S,0,6,",",",",PUNCT
455,Q16_R_3iONdw0dEjEvK0S_0_7,R_3iONdw0dEjEvK0S,0,7,maar,maar,CCONJ
456,Q16_R_3iONdw0dEjEvK0S_0_8,R_3iONdw0dEjEvK0S,0,8,ik,ik,PRON
457,Q16_R_3iONdw0dEjEvK0S_0_9,R_3iONdw0dEjEvK0S,0,9,ben,zijn,AUX
458,Q16_R_3iONdw0dEjEvK0S_0_10,R_3iONdw0dEjEvK0S,0,10,zeker,zeker,ADJ
459,Q16_R_3iONdw0dEjEvK0S_0_11,R_3iONdw0dEjEvK0S,0,11,dat,dat,SCONJ
460,Q16_R_3iONdw0dEjEvK0S_0_12,R_3iONdw0dEjEvK0S,0,12,ze,ze,PRON
461,Q16_R_3iONdw0dEjEvK0S_0_13,R_3iONdw0dEjEvK0S,0,13,er,er,ADV
462,Q16_R_3iONdw0dEjEvK0S_0_14,R_3iONdw0dEjEvK0S,0,14,zijn,zijn,VERB
463,Q16_R_3iONdw0dEjEvK0S_0_15,R_3iONdw0dEjEvK0S,0,15,.,.,PUNCT
